SMILES,ABC,ABCGG,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS0d,AATS0Z,AATS0m,AATS0v,AATS0se,AATS0pe,AATS0are,AATS0p,AATS0i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC0dv,AATSC0d,AATSC0Z,AATSC0m,AATSC0v,AATSC0se,AATSC0pe,AATSC0are,AATSC0p,AATSC0i,BalabanJ,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,NsLi,NssBe,NssssBe,NssBH,NsssB,NssssB,NsCH3,NdCH2,NssCH2,NtCH,NdsCH,NaaCH,NsssCH,NddC,NtsC,NdssC,NaasC,NaaaC,NssssC,NsNH3,NsNH2,NssNH2,NdNH,NssNH,NaaNH,NtN,NsssNH,NdsN,NaaN,NsssN,NddsN,NaasN,NssssN,NsOH,NdO,NssO,NaaO,NsF,NsSiH3,NssSiH2,NsssSiH,NssssSi,NsPH2,NssPH,NsssP,NdsssP,NsssssP,NsSH,NdS,NssS,NaaS,NdssS,NddssS,NsCl,NsGeH3,NssGeH2,NsssGeH,NssssGe,NsAsH2,NssAsH,NsssAs,NsssdAs,NsssssAs,NsSeH,NdSe,NssSe,NaaSe,NdssSe,NddssSe,NsBr,NsSnH3,NssSnH2,NsssSnH,NssssSn,NsI,NsPbH3,NssPbH2,NsssPbH,NssssPb,SsLi,SssBe,SssssBe,SssBH,SsssB,SssssB,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3,SsNH2,SssNH2,SdNH,SssNH,SaaNH,StN,SsssNH,SdsN,SaaN,SsssN,SddsN,SaasN,SssssN,SsOH,SdO,SssO,SaaO,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SsssdAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,ECIndex,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Lipinski,GhoseFilter,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb2
C1=CC=C2C(=C1)NC=N2,7.030627697345596,6.547610253987074,0,0,9,10,15,9,0,0,2,6,0,7,2,0,0,0,0,0,0,0,0,118.0,130.0,173.0,105.0,45.0,0.0,0.0,0.0,0.0,52.0,65.0,95.0,81.0,49.0,19.0,3.0,0.0,0.0,356.0,421.0,579.0,445.0,247.0,49.0,3.0,0.0,0.0,1408.3373289999993,1613.1915299999996,2172.5703169999997,1585.9793929999998,805.5996919999999,93.853872,3.0481920000000002,0.0,0.0,3637.7491252742575,4485.792191777415,6236.789425250975,5163.6989321466845,3077.5366623632417,903.0341538084923,93.25123329279079,0.0,0.0,113.49766799999998,124.193,193.342676,209.90746000000001,157.069584,85.73817600000001,20.155392,0.0,0.0,93.04070000000002,104.76100000000001,161.74560000000002,170.2645,125.881,65.626,14.520000000000003,0.0,0.0,91.63980000000002,102.45400000000001,158.6329,167.572,124.38600000000001,65.208,14.520000000000003,0.0,0.0,24.60997742909399,30.38259385,43.4715877,38.633900239396,24.654971014546998,9.257730674245,1.3338387145469999,0.0,0.0,2419.5465303954943,2378.6533104308005,3806.7359543916004,4458.669657240696,3457.4483194669474,2085.483259498345,554.7529560727469,0.0,0.0,7.866666666666666,3.466666666666667,23.733333333333334,93.88915526666662,242.51660835161718,7.566511199999998,6.202713333333334,6.109320000000001,1.6406651619395993,161.30310202636628,0.2603104679512357,-0.1494153677230533,0.016568594282634234,0.024895526291739654,-0.03734157871082221,-0.008290513711471787,0.023428105595355575,0.0,0.0,49.73333333333334,8.684444444444445,-5.488888888888889,-21.435555555555553,-23.69333333333333,3.4133333333333327,13.653333333333332,0.0,0.0,6.933333333333335,2.137777777777777,-1.4888888888888896,-4.742222222222223,-2.306666666666666,1.3200000000000005,1.6133333333333337,0.0,0.0,99.73333333333332,4.084444444444429,-18.955555555555577,-19.035555555555554,-47.29333333333333,1.880000000000015,29.45333333333334,0.0,0.0,477.8824409333332,19.897567537777817,-92.41946942222216,-91.5382253422222,-226.01683417333334,9.630216119999943,141.5055248133333,0.0,0.0,733.8855037706929,19.561965906326062,-180.69395650397627,-163.92967771311714,-292.1043585956781,41.635769819779505,208.5875052013195,0.0,0.0,0.543651733333333,-0.06647971555555457,0.06604764444444573,-0.1127723022222224,-0.2054785600000001,-0.022576586666667856,0.06943365333333262,0.0,0.0,1.1315733333333327,-0.05616488888888918,0.015571111111111174,-0.21335688888888876,-0.5045693333333328,-0.03469199999999982,0.22742533333333312,0.0,0.0,1.1607599999999991,-0.09382400000000084,0.07353999999999886,-0.22683199999999965,-0.4868639999999993,-0.043007999999998964,0.19660800000000037,0.0,0.0,3.2713626414563994,-0.016526726824158178,-0.7586431598791982,-0.79751812629128,-1.1182149855523609,0.2254328853818782,0.8297887924369192,0.0,0.0,26.010967422309722,-3.936292980787704,-1.345211169434739,-7.685806345364164,-4.55723842746703,1.7173993238725336,2.8016658880262444,0.0,0.0,0.017354031196749047,3.315555555555556,0.46222222222222237,6.648888888888888,31.85882939555555,48.92570025137953,0.03624344888888887,0.07543822222222217,0.07738399999999994,0.21809084276375995,1.734064494820648,1.9697731935234029,280.89393676634353,16,10,6,0,0,10,10,12,4,0.446301848896937,0.21695813568100178,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.11785113019775792,0.25,0.2946278254943948,0.0,0.0,0.032274861218395144,0.06504557740277427,0.05858634998228286,0.3333333333333333,0.0,0.08333333333333333,0.0,0.13671850608549352,0.0,0.018633899812498248,0.0,0.9428090415820635,1.4999999999999996,1.6499158227686102,0.3013531213117797,0.3769353753091418,0.3347964403663913,4.4663264951887856,3.735520020930763,3.2163264951887856,2.6867652309501038,1.7790391023624608,0.9368563506824812,0.5603954059492992,2.847831091281579,1.9196855154784407,1.3277372224897015,0.8796313802136062,0.48062703998706646,0.1879529916468735,0.08820537256744787,10.33333333333333,9.835900424610777,10.14141054345614,14.989803350327747,14.560784313725492,14.736000000000004,10.713028742514968,16.827345452607833,0.6888888888888887,0.6557266949740518,0.6760940362304093,0.9993202233551831,0.9707189542483661,0.9824000000000003,0.7142019161676646,1.1218230301738557,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,9.641388888888889,0.0,0,0,0.0,0.0,2.1203703703703707,0.0,0,0.0,0,0,0.0,3.008425925925926,0,0,0.0,4.063148148148148,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,70,28.02,0.6,1,1,1.4294732983598406,2.5995812306460646,3.2402239289418517,3.773557262275185,3.906890595608518,3.906890595608518,21.442099475397608,38.99371845969097,48.603358934127776,56.603358934127776,58.60335893412777,58.60335893412777,0.36588516196655685,0.6653836771288361,0.8293613167934563,0.9658722633586911,0.9999999999999998,0.9999999999999998,2.477417297248678,1.307309364962454,0.666666666666667,0.13333333333333375,8.881784197001252e-16,8.881784197001252e-16,12.124954339226402,23.584375365090835,28.631343204972985,30.63600987163965,30.77040987163965,30.77040987163965,30.149722407796823,23.440863290101856,18.666172748155507,16.40273320792968,16.14848112851521,16.14848112851521,True,False,-2.1019449218353157,90.53000000000007,52.541876053192986,4.9839785209472085,0.0,4.9839785209472085,0.0,0.0,12.13273413692322,12.13273413692322,0.0,17.360721509997063,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,30.59278834861098,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,30.59278834861098,0.0,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,11.033401435232523,0.0,6.3273200747645415,24.26546827384644,9.967957041894417,0.0,0.0,0.0,7.071574074074074,0.0,2.1203703703703707,0.0,7.942314814814815,1.699074074074074,0.0,0.0,13,17,21,20,15,13,11,0,0,129,2.772588722239781,3.4094961844768505,4.066887715989061,4.675745138657694,5.029620594007336,5.146676555197445,5.407697137915297,5.6451569925506115,0.0,0.0,6.951491772221885,17.890757999999995,7.729241999999998,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5628999999999995,36.093700000000005,28.68,28.68,1.0,0.8888888888888893,0.3194444444444444,0.09722222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06837606837606841,0.035493827160493825,0.024305555555555552,0.0,0.0,0.0,0.0,0.0,0.0,0.2281754510921178,4,3,0.3333333333333333,0.25,10.0,3.8501476017100584,4.672828834461906,5.5093883366279774,6.3473892096560105,7.1891677384203225,8.030409562130485,8.873047798971067,9.715168043938537,10.55791989196796,83.74546701788432,3.044522437723423,0.0,4.290459441148391,2.3978952727983707,5.752572638825633,4.59511985013459,7.311218384419629,6.580639137284949,8.914760527397261,51.88718768973225,118.053098192,7.870206546133333,79,9,46.0,53.0,2.0277777777777777
C1CSSC1CCCCC(=O)O,8.70406097372093,8.206147942593482,1,0,0,0,26,12,0,0,4,14,0,8,0,2,2,0,0,0,0,0,0,110.88888888888889,83.77777777777777,91.33333333333333,50.666666666666664,46.666666666666664,44.666666666666664,49.0,40.0,29.333333333333332,66.0,82.0,126.0,127.0,102.0,89.0,71.0,53.0,27.0,942.0,882.0,1060.0,798.0,654.0,592.0,528.0,584.0,423.0,3735.961066,3365.6848809999997,3836.9670290000004,2521.8473109999995,2161.5204059999996,1966.795805,1770.039076,2131.3178390000003,1548.4098900000004,5449.643663489662,6745.919698743843,9340.153760118585,8395.518812502054,6802.6177132989,5857.986857205635,4851.18851225051,3800.8449571071906,2288.053732132061,198.57375400000004,199.83545700000002,360.50740600000006,474.1864800000001,384.062252,334.61428,271.72938,208.61745,142.171956,156.76,163.3739,287.6056,366.7485,297.788,259.1655,210.863,162.5339,112.2724,154.1672,158.60360000000003,280.394,360.062,293.092,255.162,207.55200000000002,159.966,111.44800000000001,46.642188667886,55.307824016,80.577668279094,78.66300583698,61.440980611282,53.308677561584,44.287148702188006,32.14005459049,16.966749098245,4188.764163064686,3710.6679948299507,7196.397803548785,10281.740053602502,8436.158446307003,7327.038595316904,5848.0834402783075,4405.467020437951,2854.4259406999754,4.264957264957265,2.5384615384615383,36.23076923076923,143.69081023076922,209.60167936498698,7.637452076923078,6.029230769230769,5.929507692307693,1.793930333380231,161.10631396402638,0.5151531376755362,-0.34788647149689494,0.17618039370285218,-0.09570579124119227,0.019381582968029,0.010587087796008733,-0.08081474614571388,0.07459427593628558,0.02955343245198753,73.12820512820512,12.273504273504267,3.9769888231426656,-9.83694937541091,-5.555555555555553,-3.2603550295857984,3.668639053254439,-4.342537804076265,-18.28468113083498,10.46153846153846,0.1538461538461552,-3.8520710059171583,-2.2899408284023672,-0.30769230769230826,0.9704142011834315,0.2840236686390528,-0.4023668639053257,-0.9940828402366868,476.6153846153846,128.92307692307696,-43.90532544378698,-243.74556213017752,-48.307692307692335,-49.44970414201187,-71.46745562130178,89.97633136094674,50.36686390532543,2098.7642535384616,537.7634080769229,-197.22620337869841,-1071.0878769408287,-207.51809369230767,-207.1702465088757,-302.7975830532544,406.01774686390536,219.47780668639058,1487.3028452226854,117.9498353507355,-415.1443157674006,-493.381885010797,-60.57280545389016,2.94355442520272,-25.196882764242773,135.8659546862156,12.170702252519746,2.0697353846153836,-0.09950561538461494,0.8724046745562124,-0.5075884082840244,-0.25296076923077027,-0.3043479349112431,-0.4051297633136093,0.2704995621301777,-0.10606036686390383,2.9408615384615366,-0.19879230769230904,0.960009467455621,-0.6328668639053234,-0.2669846153846138,-0.27940650887573865,-0.3997621301775145,0.3775591715976324,-0.24802485207100772,3.060184615384614,-0.21787692307692338,1.2195053254437873,-0.470392899408283,-0.2503999999999994,-0.27198106508875686,-0.382409467455621,0.10974674556212956,-0.5007053254437879,11.797729390716615,3.199332507384614,-1.6069423388794442,-4.553344916120361,-0.441571451953538,-0.17999945323221878,-0.4003238978548522,-1.1609241609289462,-1.3104581778345556,40.397113479098124,5.559336055013757,-9.007042592838514,-11.216333773497967,-0.9603869592212021,0.5929980595751461,0.2760866561891917,-4.6080722519059085,-4.869746599859378,0.01981358221828985,2.8126232741617354,0.4023668639053254,18.331360946745562,80.7217020591716,57.2039555854879,0.07960520710059169,0.11311005917159757,0.11769940828402362,0.4537588227198698,1.5537351338114662,1.876939973945744,143.99328661116544,26,12,25,1,0,0,1,25,1,0.444133083509206,0.27949412883829633,0,0,1,0,0,1,6,0,0,0.875,0.0,0.0,0.14433756729740643,0.10206207261596575,0.07216878364870322,0.0,0.0,0.43301270189221935,0.3061862178478973,0.21650635094610968,0.6123724356957945,0.0,0.0,0.0,0.4181031130300641,0.0,0.0,0.0,0.7216878364870322,0.816496580927726,0.5773502691896257,0.9786562483509833,1.6105731232032583,1.1388471770138207,5.787693700234705,4.828786354654138,3.118591721508941,2.2846366653301473,1.1885050488558724,0.7175304987566439,0.5231597389607807,6.670913099473897,5.755928739454394,4.900792081350591,4.2403273402906665,1.9615239266109756,1.2643512151572782,0.8112732108567425,18.333333333333336,17.17742069769378,15.596502340728682,26.029861616897307,24.800000000000004,25.072,18.023414371257488,29.165894514355745,0.7051282051282052,0.6606700268343761,0.5998654746434109,1.0011485237268194,0.953846153846154,0.9643076923076923,0.6932082450483649,1.121765173629067,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.035447924540186,0,0.0,0.0,0.7951804610733181,0,0,-0.6634722222222218,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,8.396122868900648,10.186083501301756,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,3.9173041330729816,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,155,12.04,0.19230769230769232,3,1,1.573402452417767,2.4656044744551613,3.623516641218015,4.23890125660263,4.23890125660263,4.23890125660263,40.90846376286194,64.10571633583419,94.21143267166839,110.21143267166838,110.21143267166838,110.21143267166838,0.3347351624030632,0.5245476215638496,0.7708888654040705,0.9018095137446016,0.9018095137446016,0.9018095137446016,3.1270372657233247,2.2348352436859305,1.0769230769230766,0.4615384615384617,0.4615384615384617,0.4615384615384617,20.450989817823498,29.27456022526796,36.216427997057224,36.83673568936491,36.83673568936491,36.83673568936491,45.50983402846492,32.9918608979369,23.041336618614835,21.132832523585122,21.132832523585122,21.132832523585122,True,True,-1.6998502444710866,152.8599999999999,80.88995266439652,5.106527394840706,4.794537184071822,0.0,0.0,0.0,28.008617575699457,19.26246486877803,17.42361325965497,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,37.35404614461223,5.752853606746789,0.0,0.0,0.0,0.0,22.078624319521516,4.794537184071822,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,0.0,6.4208216229260096,18.091581275834194,18.59449685259881,0.0,21.587795952773448,0.0,5.106527394840706,4.794537184071822,0.0,10.186083501301756,9.191303329973966,0.0,0.6086149691358029,0.0,4.763360733182162,0.0,3.9173041330729816,14,14,15,11,10,10,8,6,4,116,2.6390573296152584,2.833213344056216,2.772588722239781,2.833213344056216,2.5649493574615367,2.4849066497880004,2.5649493574615367,2.3978952727983707,2.1972245773362196,1.9459101490553132,4.882801922586371,30.09910199999998,17.372898,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.785100000000001,54.55780000000003,37.3,87.89999999999999,2.0,0.666666666666667,0.3472222222222222,0.20500000000000002,0.08000000000000002,0.13718820861678,0.08418367346938777,0.062499999999999986,0.0,0.0,0.16666666666666666,0.04761904761904763,0.03858024691358025,0.025625000000000002,0.01142857142857143,0.02286470143613,0.01403061224489796,0.015624999999999997,0.0,0.0,0.34243984630889396,8,4,1.0,0.5,12.0,3.970291913552122,4.6913478822291435,5.459585514144159,6.20050917404269,6.9726062513017535,7.72356247227797,8.496786381638575,9.254261559034111,10.028047572471536,86.79699872069206,3.2188758248682006,0.0,4.394449154672439,2.3978952727983707,5.707110264748875,4.442651256490317,7.084226422097916,6.259581464064923,8.500047032581268,54.0048366923223,206.043521688,7.924750834153846,244,9,52.0,54.0,2.8333333333333335
